	Neighborhood_StoneBr	Neighborhood_NoRidge	Neighborhood_NridgHt	GrLivArea	Neighborhood_Mitchel	Neighborhood_Somerst	Neighborhood_Veenker	Neighborhood_Crawfor	Condition1_RRAe	BsmtFinSF1	Neighborhood_BrDale	YearRemodAdd	YearBuilt	OverallQual	Neighborhood_NWAmes	LotArea	BldgType_Twnhs	GarageCars	WoodDeckSF	GarageType_Zero	HouseStyle_SFoyer
863	0	0	0	1148	0	0	0	0	0	1148	0	1959	1959	5	0	7931	0	1	0	0	0
864	0	0	0	1372	0	1	0	0	0	0	0	2008	2007	7	0	8640	0	2	0	0	0
865	0	0	0	1002	0	0	0	0	0	828	0	1970	1970	5	0	8750	0	2	0	0	0
866	0	0	0	1646	0	0	0	0	0	0	0	2007	2006	8	0	10656	0	3	192	0	0
867	0	0	0	1120	0	0	0	0	0	932	0	1961	1961	4	0	6970	0	2	168	0	0
868	0	0	0	2320	0	0	0	0	0	0	0	1950	1948	5	0	14762	0	2	120	0	0
869	0	0	0	1949	0	0	0	0	0	750	0	1994	1993	7	0	9938	0	2	156	0	0
870	0	0	0	894	0	0	0	0	0	0	0	1962	1962	5	0	6600	0	1	0	0	0
871	0	0	0	1682	0	0	0	0	0	505	0	1998	1998	6	0	8750	0	2	0	0	0
872	0	0	0	910	0	0	0	0	0	0	0	1996	1953	5	0	8892	0	2	196	0	0
873	0	0	0	1268	0	0	0	0	0	375	0	1950	1949	5	0	12144	0	1	0	0	0
874	0	0	0	1131	0	0	0	0	0	0	0	1950	1941	5	0	5720	0	1	26	0	0
875	0	0	0	2610	0	1	0	0	0	64	0	2007	2007	8	0	9000	0	2	208	0	0
876	0	0	0	1040	1	0	0	0	0	633	0	1963	1963	4	0	25286	0	2	0	0	0
877	0	0	1	2224	0	0	0	0	0	1170	0	2005	2004	9	0	8834	0	3	184	0	0
878	0	0	0	1155	0	0	0	0	0	899	0	1995	1961	5	0	11782	0	2	192	0	1
879	0	0	0	864	0	0	0	0	0	646	0	2005	1978	5	0	7000	0	1	0	0	0
880	0	0	0	1090	0	0	0	0	0	980	0	2006	2005	5	0	7024	0	2	0	0	0
881	0	0	0	1717	0	0	0	0	0	902	0	1991	1990	7	0	13758	0	2	168	0	0
882	0	0	0	1593	0	0	0	0	0	0	0	1993	1992	6	0	9636	0	2	342	0	0
883	0	0	0	2230	0	0	0	0	0	0	0	1950	1912	4	0	6204	0	1	0	0	0
884	0	0	0	892	0	0	0	0	0	432	0	1967	1967	5	0	7150	0	1	0	0	0
885	0	0	0	1709	0	1	0	0	0	1238	0	2000	1999	9	0	5119	0	2	97	0	0
886	0	0	0	1712	0	0	0	0	0	528	0	2005	1959	5	0	8393	0	2	272	0	0
887	0	0	0	1393	0	0	0	0	0	0	0	1955	1955	5	0	16466	0	1	121	0	0
888	0	0	0	2217	0	0	0	0	0	351	0	1970	1970	8	0	15865	0	2	81	0	0
889	0	0	0	1505	0	0	0	0	0	1024	0	1953	1953	6	0	12160	0	2	0	0	0
890	0	0	0	924	0	0	0	0	0	0	0	2006	1949	5	0	8064	0	2	0	0	0
891	0	0	0	1683	0	0	0	0	0	226	0	1978	1978	6	0	11184	0	2	243	0	0
892	0	0	0	1068	0	0	0	0	0	663	0	2003	1963	6	0	8414	0	1	192	0	0
893	0	0	0	1383	0	0	0	0	0	1064	0	1954	1954	5	0	13284	0	1	511	0	0
894	0	0	0	1535	0	0	0	0	0	0	0	1979	1979	5	0	7018	0	2	0	0	0
895	0	0	0	1796	0	0	0	0	0	400	0	1963	1963	6	0	7056	0	2	0	0	0
896	0	0	0	951	0	0	0	0	0	285	0	1950	1936	4	0	8765	0	1	0	0	0
897	0	0	0	2240	0	0	0	0	0	0	0	1979	1979	5	0	7018	0	2	154	0	0
898	0	0	1	2364	0	0	0	0	0	2188	0	2010	2009	9	0	12919	0	3	0	0	0
899	0	0	0	1236	0	0	0	0	0	465	0	1994	1961	5	0	6993	0	1	0	0	0
900	0	0	0	858	0	0	0	0	0	322	0	1971	1971	4	0	7340	0	1	0	0	0
901	0	0	0	1306	0	0	0	0	0	860	0	2000	1957	5	0	8712	0	1	0	0	0
902	0	0	0	1509	0	0	0	0	0	0	0	2003	2003	7	0	7875	0	2	0	0	0
903	0	0	0	1670	0	0	0	0	0	0	0	2006	2006	7	0	14859	0	3	144	0	0
904	0	0	0	902	0	0	0	0	0	599	0	1967	1967	5	0	6173	0	1	0	0	0
905	0	0	0	1063	0	0	0	0	0	354	0	1954	1954	5	0	9920	0	1	0	0	0
906	0	0	0	1636	0	1	0	0	0	63	0	2006	2006	8	0	13501	0	3	0	0	0
907	0	0	0	2057	0	0	0	1	0	223	0	1987	1936	7	0	11500	0	1	0	0	0
908	0	0	0	902	1	0	0	0	0	301	0	1983	1983	5	0	8885	0	2	164	0	0
909	0	0	0	1484	0	0	0	0	0	0	0	2005	2005	6	0	12589	0	2	36	0	0
910	0	0	0	2274	0	0	0	0	0	443	0	1960	1960	5	0	11600	0	2	0	0	0
911	0	0	0	1268	0	0	0	0	0	196	0	1989	1977	5	0	9286	0	1	173	0	0
912	0	0	0	1015	0	0	0	0	0	489	0	1950	1925	5	0	6120	0	1	0	0	0
913	0	0	0	2002	0	0	0	1	0	284	0	1950	1949	5	0	6270	0	3	0	0	0
914	0	0	0	1224	0	1	0	0	0	294	0	2009	2009	6	0	3000	0	2	0	0	0
915	0	0	0	1092	0	0	0	0	0	0	0	1970	1970	4	0	2001	1	1	0	0	0
917	0	0	0	1229	0	0	0	0	0	1059	0	1956	1956	4	0	17140	0	1	0	0	0
918	0	0	0	2127	0	0	0	0	0	48	0	1991	1991	7	0	13125	0	3	72	0	0
919	0	0	0	1414	0	0	0	0	0	528	0	2002	1958	6	0	11029	0	2	0	0	0
920	0	0	0	1721	0	0	0	0	0	814	0	1994	1994	6	0	8462	0	2	300	0	0
921	0	0	0	2200	0	0	0	0	0	1084	0	2003	1900	5	0	8777	0	0	0	1	0
922	0	0	0	1316	0	0	0	0	0	28	0	2006	2005	6	0	10237	0	2	100	0	0
923	0	0	0	1617	0	0	0	0	0	165	0	1994	1993	6	0	8012	0	2	0	0	0
924	0	0	0	1686	0	0	0	0	0	625	0	1980	1980	6	1	10240	0	2	384	0	0
925	0	0	0	1126	0	0	0	0	0	767	0	1977	1977	5	1	15611	0	2	180	0	0
926	0	0	1	2374	0	0	0	0	0	0	0	2004	2003	8	0	11999	0	3	104	0	0
927	0	0	0	1978	0	0	0	0	0	552	0	1968	1968	7	1	9900	0	2	0	0	0
928	0	0	0	1788	0	0	0	0	0	0	0	2001	2001	8	0	11838	0	2	202	0	0
929	0	0	0	2236	0	0	0	0	0	0	0	1997	1997	7	0	13006	0	2	0	0	0
930	0	0	0	1466	0	0	0	0	0	16	0	2007	2007	8	0	8925	0	3	100	0	0
931	0	0	0	925	0	0	0	0	0	338	0	1965	1965	5	0	9100	0	1	0	0	0
932	0	0	0	1905	0	1	0	0	0	0	0	2006	2006	9	0	11670	0	3	0	0	0
933	0	0	0	1500	0	0	0	0	0	20	0	2004	2004	7	0	8487	0	2	192	0	0
934	0	0	0	2069	0	0	0	0	0	425	0	2007	1960	7	0	27650	0	2	0	0	0
935	0	0	0	747	0	0	0	0	0	0	0	1953	1926	4	0	5825	0	2	0	0	0
936	0	0	0	1200	0	0	0	0	0	833	0	2003	2003	7	0	10083	0	2	0	0	0
937	0	0	0	1971	0	1	0	0	0	341	0	2005	2005	7	0	9675	0	2	0	0	0
938	0	0	0	1962	0	0	0	0	0	464	0	2006	2006	7	0	8760	0	3	0	0	0
939	0	0	0	2403	0	0	0	0	0	0	0	1950	1940	7	0	24090	0	1	56	0	0
940	0	0	0	1728	1	0	0	0	0	936	0	1976	1976	6	0	12640	0	2	40	0	0
941	0	0	0	2060	0	0	0	0	0	772	0	1999	1999	7	0	8755	0	2	0	0	0
942	0	0	0	1440	0	0	0	0	0	1440	0	1977	1977	4	0	7711	0	0	321	1	0
943	0	0	0	1632	1	0	0	0	0	0	0	1967	1967	5	0	25000	0	2	0	0	0
944	0	0	0	1344	0	0	0	0	0	111	0	1958	1958	6	0	14375	0	2	0	0	0
945	0	0	0	1869	0	0	0	0	0	1088	0	1996	1890	5	0	8820	0	2	48	0	0
946	0	0	0	1144	0	0	0	0	0	748	0	1959	1959	5	0	8163	0	1	86	0	0
947	0	0	0	1629	0	0	0	0	0	1300	0	2003	2002	8	0	14536	0	3	0	0	0
948	0	0	0	1776	0	0	0	0	0	0	0	2002	2002	7	0	14006	0	2	144	0	0
949	0	0	0	1381	0	0	0	0	0	982	0	2006	1972	6	1	9360	0	2	0	0	0
950	0	0	0	864	0	0	0	0	0	398	0	2002	1950	5	0	7200	0	2	194	0	0
951	0	0	0	965	0	0	0	0	0	641	0	1965	1965	5	0	7800	0	1	421	0	0
952	0	0	0	768	0	0	0	0	0	660	0	2003	1972	5	0	7200	0	1	192	0	1
953	0	0	0	1968	1	0	0	0	0	562	0	1969	1969	5	0	11075	0	2	305	0	0
954	0	0	0	980	0	0	0	0	0	945	0	1975	1975	6	0	9400	0	0	0	1	1
955	0	0	0	1958	0	0	0	1	0	484	0	1950	1946	6	0	7136	0	2	0	0	0
956	0	0	0	1229	0	0	0	0	0	285	0	1980	1980	6	0	1300	0	2	150	0	0
957	0	0	0	1057	0	0	0	0	0	417	0	1962	1962	5	0	7420	0	2	0	0	0
958	0	0	0	1337	0	0	0	0	0	699	0	2003	2003	7	0	8450	0	2	0	0	0
959	0	0	0	1416	0	1	0	0	0	604	0	1999	1999	7	0	2572	1	2	0	0	0
960	0	0	0	858	0	0	0	0	0	696	0	2008	1958	5	0	7207	0	0	117	1	0
961	0	0	0	2872	0	0	0	0	0	896	0	1995	1977	6	1	12227	0	2	550	0	0
962	0	0	0	1548	0	0	0	0	0	556	0	1976	1976	6	0	2308	0	2	48	0	0
963	0	0	0	1800	0	0	0	0	0	0	0	2007	2007	9	0	11923	0	2	288	0	0
964	0	0	0	1894	0	0	0	0	0	624	0	2003	2002	7	0	11316	0	2	0	0	0
965	0	0	0	1484	0	0	0	0	0	0	0	2007	2005	6	0	10237	0	2	0	0	0
966	0	0	0	1308	0	0	0	1	0	428	0	1950	1940	5	0	9600	0	1	0	0	0
967	0	0	0	1098	0	0	0	0	0	902	0	1955	1955	5	0	7390	0	1	0	0	0
968	0	0	0	968	0	0	0	0	0	0	0	1950	1910	3	0	5925	0	0	0	1	0
969	0	0	0	1095	0	0	0	0	0	513	0	1958	1958	6	0	10382	0	1	0	0	0
970	0	0	0	1192	0	0	0	0	0	0	0	1950	1949	4	0	10800	0	0	0	1	0
971	0	0	1	1626	0	0	0	0	0	567	0	2004	2003	7	0	2268	1	2	0	0	0
972	0	0	0	918	0	0	0	0	0	0	0	1979	1979	6	0	7892	0	1	28	0	0
973	0	0	0	1428	0	1	0	0	0	0	0	2008	2007	7	0	11639	0	2	0	0	0
974	0	0	0	2019	0	0	0	0	0	0	0	1993	1910	7	0	11414	0	2	509	0	0
975	0	0	0	1382	0	1	0	0	0	641	0	2000	2000	7	0	2651	1	2	153	0	0
976	0	0	0	869	0	0	0	0	0	0	0	1958	1923	4	0	5900	0	0	0	1	0
977	0	0	0	1241	0	1	0	0	0	1106	0	2007	2006	7	0	4274	0	2	0	0	0
978	0	0	0	894	0	0	0	0	0	552	0	1954	1954	4	0	9450	0	2	0	0	0
979	0	0	0	1121	0	0	0	0	0	651	0	1963	1963	5	0	8816	0	2	0	0	0
980	0	0	0	999	0	0	0	0	0	867	0	2007	1961	7	0	12122	0	2	144	0	1
981	0	1	0	2612	0	0	0	0	0	854	0	1999	1998	8	0	12203	0	3	250	0	0
982	0	0	0	1266	0	0	0	0	0	0	0	2007	2007	7	0	3182	0	2	100	0	0
983	0	0	0	2290	0	0	0	0	0	0	0	2002	2002	8	0	11250	0	2	0	0	0
984	0	0	0	1734	1	0	0	0	0	0	0	1977	1977	5	0	10125	0	2	0	0	0
985	0	0	0	1164	0	0	0	0	0	1040	0	1950	1950	5	0	10880	0	1	0	0	0
986	0	0	0	1635	0	0	0	0	0	0	0	2003	1910	6	0	5310	0	1	394	0	0
987	0	0	1	1940	0	0	0	0	0	1646	0	2010	2009	9	0	10159	0	3	168	0	0
988	0	0	0	2030	0	0	0	0	0	156	0	1976	1976	6	1	12046	0	2	0	0	0
989	0	0	0	1576	0	1	0	0	0	0	0	2006	2006	7	0	8125	0	2	0	0	0
990	0	1	0	2392	0	0	0	0	0	1074	0	1998	1997	8	0	9452	0	3	0	0	0
991	0	0	0	1742	0	0	0	0	0	216	0	1986	1882	8	0	17671	0	2	0	0	0
992	0	0	0	1851	0	0	0	0	0	536	0	1993	1964	6	0	9760	0	2	239	0	0
993	0	0	0	1500	0	0	0	0	0	0	0	2006	2005	6	0	8846	0	2	0	0	0
994	0	0	1	1718	0	0	0	0	0	1172	0	2007	2006	10	0	12456	0	3	216	0	0
995	0	0	0	1230	0	0	0	0	0	384	0	1950	1946	4	0	4712	0	1	0	0	0
996	0	0	0	1050	0	0	0	0	0	915	0	1961	1961	5	0	10659	0	1	0	0	0
997	0	0	0	1442	0	0	0	0	0	0	0	1970	1970	6	1	11717	0	2	371	0	0
998	0	0	0	1077	0	0	0	0	0	0	0	1950	1922	3	0	9786	0	1	0	0	0
999	0	0	0	1208	0	0	0	0	0	686	0	2006	2006	7	0	6762	0	2	105	0	0
1000	0	0	0	944	0	0	0	0	0	0	0	1952	1952	3	0	10206	0	2	0	0	0
1001	0	0	0	691	0	0	0	0	0	0	0	1950	1920	5	0	5400	0	1	0	0	0
1002	0	0	0	1574	0	1	0	0	0	24	0	2006	2006	8	0	11957	0	3	144	0	0
1003	0	0	0	1680	0	0	0	0	0	0	0	1976	1976	5	1	11500	0	2	0	0	0
1004	0	0	0	1504	0	0	0	0	0	16	0	2006	2005	7	0	3182	0	2	156	0	0
1005	0	0	0	985	0	0	0	0	0	595	0	1977	1977	5	0	8385	0	1	210	0	0
1006	0	0	0	1657	0	0	0	0	0	1237	0	1970	1970	6	0	12155	0	2	0	0	0
1007	0	0	0	1092	0	0	0	0	0	273	0	1970	1970	4	0	2217	0	1	238	0	0
1008	0	0	0	1710	1	0	0	0	0	0	0	2005	2004	7	0	12118	0	2	100	0	0
1009	0	0	0	1522	0	0	0	0	0	0	0	1950	1926	5	0	6000	0	0	0	1	0
1010	0	0	0	1271	0	0	0	0	0	0	0	1950	1948	5	0	21286	0	1	0	0	0
1011	0	0	0	1664	0	0	0	0	0	0	0	1965	1965	5	0	9825	0	0	0	1	0
1012	0	0	0	1502	0	0	0	1	0	0	0	1996	1923	6	0	10592	0	1	96	0	0
1013	0	0	0	1022	0	0	0	0	0	247	0	2006	1910	5	0	7200	0	1	0	0	0
1014	0	0	0	1082	0	0	0	0	0	336	0	1950	1948	6	0	11664	0	1	0	0	0
1015	0	0	0	1665	0	0	0	0	0	643	0	2001	2001	8	1	8400	0	2	0	0	0
1016	0	0	0	1504	0	0	0	0	0	690	0	1996	1996	7	0	11883	0	2	115	0	0
1017	1	0	0	1360	0	0	0	0	0	1036	0	1984	1984	8	0	5814	0	2	63	0	0
1018	0	0	0	1472	0	0	0	0	0	0	0	1992	1991	7	0	10784	0	2	164	0	0
1019	0	0	0	1506	0	0	0	0	0	16	0	2005	2005	7	0	3013	0	2	142	0	0
1020	0	0	0	1132	0	0	0	0	0	1024	0	2005	2005	4	0	7024	0	2	252	0	0
1021	0	0	0	1220	0	0	0	0	0	684	0	2006	2006	7	0	7406	0	2	105	0	0
1022	0	0	0	1248	0	0	0	0	0	324	0	1950	1930	5	0	9439	0	1	0	0	0
1023	0	0	0	1504	0	0	0	0	0	16	0	2006	2005	7	0	3182	0	2	156	0	0
1024	0	0	0	2898	0	0	0	0	0	1165	0	1976	1976	8	0	15498	0	2	0	0	0
1025	0	0	0	882	0	0	0	0	0	138	0	1972	1972	5	0	7700	0	2	96	0	0
1026	0	0	0	1264	0	0	0	0	0	697	0	1960	1960	5	0	9300	0	2	0	0	0
1027	0	0	0	1646	0	0	0	0	0	1513	0	2008	2007	8	0	9520	0	3	192	0	0
1028	0	0	0	1376	0	0	0	0	0	368	0	1950	1941	5	0	9492	0	1	0	0	0
1029	0	0	0	1218	0	0	0	0	0	317	1	1972	1972	6	0	1680	1	1	0	0	0
1030	0	0	0	1928	0	0	0	0	0	0	0	1995	1916	5	0	7082	0	0	0	1	0
1031	0	0	0	3082	0	0	0	0	0	523	0	1970	1920	7	0	15863	0	2	136	0	0
1032	0	1	0	2520	0	0	0	0	0	1012	0	1993	1993	8	0	14541	0	3	209	0	0
1033	0	0	0	1654	0	0	0	0	0	986	0	2002	2002	7	0	8125	0	3	0	0	0
1034	0	0	0	954	0	0	0	1	0	0	0	1950	1938	5	0	6305	0	1	0	0	0
1035	0	0	0	845	0	0	0	0	0	0	0	1957	1957	4	0	11500	0	1	186	0	0
1036	0	0	0	1620	0	0	0	0	0	1022	0	2008	2007	9	0	12898	0	3	228	0	0
1037	0	0	0	2263	0	0	0	0	0	0	0	2002	2001	8	0	9240	0	2	0	0	0
1038	0	0	0	1344	0	0	0	0	0	0	0	2008	1970	4	0	1533	1	0	0	1	0
1039	0	0	0	630	0	0	0	0	0	509	0	1970	1970	4	0	1477	0	1	0	0	1
1040	0	0	0	1803	0	0	0	0	0	168	0	2000	1957	5	0	13125	0	2	0	0	0
1041	0	0	0	1632	0	0	0	0	0	400	0	2000	1966	6	1	9130	0	2	0	0	0
1042	0	0	1	1306	0	0	0	0	0	900	0	2005	2005	6	0	5381	1	2	170	0	0
1043	0	0	0	2329	0	0	0	0	0	1085	0	1990	1990	7	0	11839	0	2	192	0	0
1044	0	0	0	2524	0	0	0	0	0	1104	0	1981	1981	8	1	9600	0	2	474	0	0
1045	0	0	0	1733	0	0	0	0	0	0	0	1955	1955	3	0	13680	0	2	0	0	0
1046	1	0	0	2868	0	0	0	0	0	240	0	2006	2005	9	0	16056	0	3	214	0	0
1047	0	0	0	990	0	0	0	0	0	686	0	1995	1994	5	0	9245	0	2	0	0	0
1048	0	0	0	1771	1	0	0	0	0	0	0	2006	1960	5	0	21750	0	2	0	0	0
1049	0	0	0	930	0	0	0	0	0	0	0	2006	1946	4	0	11100	0	1	0	0	0
1050	0	0	0	1302	0	0	0	0	0	0	0	2007	2007	7	0	8993	0	2	0	0	0
1051	0	0	0	1316	0	0	0	0	0	0	0	2007	2007	7	0	11175	0	2	0	0	0
1052	0	0	0	1977	0	0	0	0	0	442	0	1978	1964	6	0	9500	0	2	0	0	0
1053	0	0	0	1526	0	0	0	0	0	383	0	2002	1957	5	0	8562	0	1	116	0	0
1054	0	0	0	1989	0	0	0	0	0	932	0	2002	2002	8	0	11367	0	2	199	0	0
1055	0	0	0	1523	0	0	0	0	0	644	0	1976	1976	6	1	11361	0	2	0	0	0
1056	0	0	1	1364	0	0	0	0	0	659	0	2005	2005	7	0	7052	0	2	192	0	0
1057	0	1	0	1850	0	0	0	0	0	595	0	1994	1994	7	0	29959	0	2	168	0	0
1058	0	0	1	2184	0	0	0	0	0	936	0	2008	2008	9	0	11308	0	3	0	0	0
1059	0	0	0	1991	0	0	0	1	0	297	0	1950	1932	6	0	11275	0	2	0	0	0
1060	1	0	0	1338	0	0	0	0	0	616	0	2001	2001	8	0	4920	0	2	0	0	0
1062	0	0	0	2337	0	0	0	0	0	0	0	1950	1900	5	0	13600	0	2	0	0	0
1063	0	0	0	1103	0	0	0	0	0	397	0	1980	1925	6	0	6000	0	2	166	0	0
1064	0	0	0	1154	0	0	0	0	0	740	0	1966	1966	5	0	11000	0	2	0	0	0
1065	0	0	0	2260	0	0	0	0	0	1201	0	1997	1996	7	0	14000	0	2	296	0	0
1066	0	0	0	1571	0	0	0	0	0	0	0	1994	1993	6	0	7837	0	2	0	0	0
1067	0	0	0	1611	0	0	0	0	0	674	0	1964	1964	6	0	9760	0	2	328	0	0
1068	0	0	0	2521	0	0	0	0	0	837	0	1973	1973	6	0	3964	0	2	728	0	0
1069	0	0	0	893	0	0	0	0	0	220	0	2003	1949	5	0	9600	0	2	0	0	0
1070	0	0	0	1048	0	0	0	0	0	586	0	1956	1956	5	0	10152	0	1	0	0	0
1071	0	0	0	1556	0	0	0	0	0	298	0	1968	1968	6	1	11700	0	2	0	0	0
1072	0	0	0	1456	0	0	0	0	0	0	0	1950	1948	5	0	7585	0	1	0	0	0
1073	0	0	0	1426	0	0	0	0	0	535	0	1977	1977	6	0	7950	0	2	252	0	0
1074	0	0	0	1240	0	0	0	0	0	0	0	2006	2006	7	0	8556	0	3	140	0	0
1075	0	0	0	1740	0	0	0	1	0	410	0	1984	1940	7	0	13125	0	1	0	0	0
1076	0	0	0	1466	0	0	0	0	0	626	0	1989	1936	5	0	10800	0	2	436	0	0
1077	0	0	0	1096	0	0	0	0	0	75	0	1969	1969	5	0	15870	0	1	240	0	0
1078	0	0	0	848	0	0	0	0	0	662	0	2004	2004	6	0	4435	0	2	140	0	0
1079	0	0	0	990	0	0	0	0	0	495	0	1994	1994	5	0	8775	0	1	0	0	0
1080	0	0	0	1258	0	0	0	0	0	656	0	2004	1971	6	1	11040	0	2	55	0	0
1081	0	0	0	1040	0	0	0	0	0	824	0	1963	1963	5	0	7500	0	1	0	0	0
1082	0	0	0	1459	0	0	0	0	0	0	0	2002	2002	7	0	8749	0	2	192	0	0
1083	0	0	0	1251	0	0	0	0	0	553	0	1964	1964	6	0	8800	0	1	0	0	0
1084	0	0	0	1498	0	0	0	0	0	592	0	1996	1995	6	0	13031	0	2	315	0	0
1085	0	0	0	996	0	0	0	0	0	747	0	1992	1992	6	0	9069	0	2	120	0	1
1086	0	0	0	1092	0	0	0	0	0	334	0	1973	1973	4	0	1974	0	1	120	0	0
1087	0	0	0	1953	0	1	0	0	0	0	0	2006	2005	8	0	10574	0	3	160	0	0
1088	0	0	0	1709	0	0	0	0	0	0	0	2004	2004	7	0	2522	1	2	0	0	0
1089	0	0	0	1247	0	1	0	0	0	1039	0	2005	2005	8	0	3316	0	2	0	0	0
1090	0	0	0	1040	0	0	0	0	0	0	0	1950	1950	3	0	8544	0	2	0	0	0
1091	0	0	0	1252	0	1	0	0	0	510	0	2000	1999	7	0	2160	1	2	0	0	0
1092	0	0	0	1694	0	0	0	0	0	423	0	1950	1925	6	0	8400	0	2	342	0	0
1093	0	0	0	1200	0	0	0	0	0	661	0	1998	1965	5	0	9230	0	2	0	0	0
1094	0	0	0	936	0	0	0	0	0	248	0	2000	1956	5	0	5868	0	1	0	0	0
1095	0	0	0	1314	0	0	0	0	0	24	0	2006	2006	6	0	9317	0	2	0	0	0
1096	0	0	0	1355	0	0	0	0	0	0	0	2006	1914	6	0	6882	0	0	136	1	0
1097	1	0	0	1088	0	0	0	0	0	0	0	1986	1986	8	0	3696	0	2	0	0	0
1098	0	0	0	1324	0	0	0	0	0	672	0	1950	1936	4	0	6000	0	1	0	0	0
1099	0	0	0	1601	0	0	0	0	0	704	0	1978	1978	7	1	11880	0	2	0	0	0
1100	0	0	0	438	0	0	0	0	0	290	0	1950	1920	2	0	8400	0	1	0	0	0
1101	0	0	0	950	0	0	0	0	0	412	0	1971	1971	5	0	9758	0	1	0	0	0
1102	0	0	0	1134	0	0	0	0	0	588	0	2002	1960	5	0	7000	0	1	0	0	0
1103	0	0	0	1194	0	0	0	0	0	655	0	1959	1959	6	0	8910	0	2	0	0	0
1104	0	0	0	1302	0	0	0	0	0	0	1	1970	1970	5	0	2016	0	2	0	0	0
1105	0	1	0	2622	0	0	0	0	0	1032	0	1995	1994	8	0	12256	0	2	186	0	0
1106	0	0	0	1442	0	0	0	0	0	738	0	1991	1990	7	0	10357	0	2	0	0	0
1107	0	0	0	2021	0	0	0	0	0	0	0	2006	2006	7	0	23257	0	2	0	0	0
1108	0	0	0	1690	0	0	0	0	0	0	0	2000	2000	6	0	8063	0	2	100	0	0
1109	0	0	1	1836	0	0	0	0	0	1039	0	2005	2004	8	0	11362	0	3	125	0	0
1110	0	0	0	1658	0	0	0	0	0	219	0	1996	1995	6	0	8000	0	2	224	0	0
1111	0	0	0	1964	0	0	0	0	0	403	0	1976	1976	7	1	10480	0	2	0	0	0
1112	0	0	0	816	0	0	0	0	0	708	0	1957	1957	5	0	7100	0	1	0	0	0
1113	0	0	0	1008	0	0	0	0	0	643	0	2006	1953	5	0	8923	0	1	0	0	0
1114	0	0	0	833	0	0	0	0	0	415	0	2000	1954	5	0	5400	0	1	0	0	0
1115	0	0	1	1734	0	0	0	0	0	1004	0	2007	2007	8	0	12085	0	3	0	0	0
1116	0	0	0	1419	0	0	0	0	0	353	0	2002	2002	8	0	7750	0	2	120	0	0
1117	0	0	0	894	0	0	0	0	0	702	0	2003	1967	5	0	9764	0	2	0	0	0
1118	0	0	0	1601	0	0	0	0	0	0	0	1987	1958	5	0	13825	0	1	280	0	0
1119	0	0	0	1040	0	0	0	0	0	369	0	1959	1959	5	0	7560	0	1	140	0	0
1120	0	0	0	1012	0	0	0	0	0	0	0	1950	1920	6	0	8263	0	1	0	0	0
1121	0	0	0	1552	0	0	0	0	0	24	0	2006	2005	7	0	10084	0	3	144	0	0
1122	0	0	0	960	0	0	0	0	0	0	0	1956	1956	4	0	8926	0	1	64	0	0
1123	0	0	0	698	0	0	0	0	0	0	0	2008	1947	5	0	9405	0	0	0	1	0
1124	0	0	0	1482	0	0	0	0	0	0	0	1992	1992	7	0	9125	0	2	100	0	0
1125	0	0	0	1005	0	0	0	0	0	0	0	1955	1955	4	0	10434	0	2	0	0	0
1126	0	0	0	1555	0	0	0	0	0	0	0	2007	2007	7	0	3684	0	3	143	0	0
1127	0	0	0	1530	0	0	0	0	0	1300	0	2004	2004	7	0	14572	0	3	144	0	0
1128	0	0	0	1959	0	0	0	0	0	0	0	2005	2004	7	0	11796	0	2	100	0	0
1129	0	0	0	936	0	0	0	0	0	936	0	1980	1980	5	0	7200	0	2	49	0	1
1130	0	0	0	1981	0	0	0	0	0	622	0	1950	1928	4	0	7804	0	2	431	0	0
1131	0	0	0	974	1	0	0	0	0	212	0	1992	1991	5	0	10712	0	0	0	1	0
1132	0	0	0	2210	0	0	0	0	0	0	0	1950	1880	6	0	9900	0	1	0	0	0
1133	0	0	0	2020	0	0	0	0	0	584	0	1995	1995	8	0	9828	0	2	0	0	0
1134	0	0	0	1600	0	0	0	0	0	0	0	1997	1997	6	0	8773	0	2	100	0	0
1135	0	0	0	986	0	0	0	0	0	0	0	1950	1926	6	0	6180	0	1	0	0	0
1136	0	0	0	1252	0	0	0	0	0	280	0	1950	1950	6	0	9600	0	1	0	0	0
1137	0	0	0	1020	0	0	0	0	0	0	0	1996	1875	5	0	6342	0	0	0	1	0
1138	0	0	0	1567	1	0	0	0	0	1567	0	1977	1977	6	0	9819	0	2	264	0	0
1139	0	0	0	1167	0	0	0	0	0	645	0	1950	1920	5	0	8731	0	2	0	0	0
1140	0	0	0	952	0	0	0	0	0	852	0	1951	1951	5	0	7350	0	2	0	0	0
1141	0	0	0	1868	0	0	0	0	0	381	0	1976	1976	5	1	10304	0	2	448	0	0
1142	0	0	0	2828	0	0	0	0	0	1150	0	2007	2006	8	0	9965	0	3	125	0	0
1143	0	0	0	1006	0	0	0	0	0	288	0	1959	1959	5	0	9000	0	0	0	1	0
1144	0	0	0	924	0	0	0	0	0	348	0	1950	1941	4	0	12180	0	1	0	0	0
1145	0	0	0	1576	0	0	0	0	0	0	0	1950	1928	5	0	6240	0	1	0	0	0
1146	0	0	0	1298	0	0	0	0	0	1258	0	1985	1985	6	0	11200	0	2	165	0	0
1147	0	0	0	1564	0	0	0	1	0	275	0	1950	1941	7	0	12000	0	1	0	0	0
1148	0	0	0	1111	0	0	0	0	0	0	0	1950	1926	7	0	5700	0	1	0	0	0
